0,0
0.400671,0
0.724832,0
1,0
1.5302,0
5.22148,0
9.59731,0
19.2617,0
30.2013,0

2.36232e-07,0
0.369542,0.160453
0.715321,0.117366
0.995003,0.09981
1.52807,0.0806771
5.22129,0.0437569
9.59726,0.0322993
19.2617,0.0228166
30.2013,0.0182265

9.43196e-07,1.76413e-08
0.281927,0.29638
0.687039,0.231653
0.98006,0.198622
1.52167,0.161129
5.22074,0.0875108
9.5971,0.0645982
19.2617,0.0456332
30.2013,0.0364529

2.11604e-06,6.93776e-08
0.153143,0.389027
0.640742,0.339865
0.955322,0.29545
1.51103,0.241132
5.21983,0.131259
9.59682,0.0968965
19.2616,0.0684496
30.2013,0.0546794

3.74764e-06,1.69742e-07
0.00341385,0.428466
0.577661,0.439173
0.921035,0.389323
1.49618,0.320461
5.21855,0.174997
9.59644,0.129194
19.2615,0.0912661
30.2013,0.0729058

5.8294e-06,3.31152e-07
-0.146748,0.413465
0.49947,0.526994
0.877541,0.479305
1.47715,0.398897
5.2169,0.218723
9.59595,0.161489
19.2614,0.114082
30.2012,0.0911322

8.35193e-06,5.64041e-07
-0.279541,0.349532
0.408238,0.601054
0.825273,0.564495
1.454,0.47622
5.21488,0.262434
9.59535,0.193783
19.2613,0.136898
30.2011,0.109359

1.13054e-05,8.77057e-07
-0.381169,0.246632
0.306369,0.659452
0.764754,0.64404
1.42679,0.552213
5.2125,0.306126
9.59464,0.226075
19.2611,0.159714
30.2011,0.127585

1.46797e-05,1.27722e-06
-0.442086,0.117392
0.196537,0.700705
0.696588,0.717144
1.3956,0.626665
5.20975,0.349797
9.59383,0.258364
19.2609,0.18253
30.201,0.145811

1.84648e-05,1.77002e-06
-0.456832,-0.0241079
0.0816078,0.723788
0.621454,0.783075
1.36051,0.699368
5.20664,0.393444
9.5929,0.29065
19.2607,0.205346
30.2009,0.164037

2.26506e-05,2.35943e-06
-0.423889,-0.163091
-0.0354307,0.728149
0.540104,0.841172
1.32163,0.770118
5.20317,0.437063
9.59187,0.322933
19.2604,0.228161
30.2008,0.182264

2.72275e-05,3.04802e-06
-0.345728,-0.284677
-0.151554,0.713725
0.45335,0.890852
1.27906,0.838717
5.19932,0.480651
9.59072,0.355212
19.2601,0.250976
30.2007,0.20049

3.21865e-05,3.837e-06
-0.2291,-0.374591
-0.263777,0.680937
0.362059,0.931617
1.23291,0.904973
5.19511,0.524205
9.58947,0.387488
19.2598,0.27379
30.2006,0.218716

3.75193e-05,4.72648e-06
-0.085424,-0.420287
-0.369228,0.630672
0.267145,0.963055
1.18332,0.968701
5.19054,0.567722
9.58811,0.419759
19.2595,0.296604
30.2004,0.236942

4.3219e-05,5.71578e-06
0.0690795,-0.412736
-0.465223,0.564258
0.169557,0.98485
1.13043,1.02972
5.18561,0.6112
9.58663,0.452025
19.2591,0.319418
30.2003,0.255168

4.92796e-05,6.80395e-06
0.214168,-0.348893
-0.54933,0.483425
0.0702716,0.996782
1.07437,1.08786
5.18031,0.654635
9.58505,0.484286
19.2587,0.342231
30.2001,0.273393

5.56962e-05,7.99025e-06
0.328059,-0.234215
-0.619424,0.390263
-0.0297171,0.998728
1.01531,1.14296
5.17464,0.698023
9.58337,0.516542
19.2583,0.365044
30.1999,0.291619

6.24641e-05,9.27451e-06
0.39188,-0.083781
-0.673741,0.287163
-0.129407,0.990668
0.953415,1.19486
5.16861,0.741363
9.58157,0.548792
19.2578,0.387856
30.1998,0.309845

6.95784e-05,1.06569e-05
0.394819,0.0796722
-0.710919,0.176758
-0.227799,0.972678
0.888848,1.24342
5.16222,0.784651
9.57966,0.581035
19.2574,0.410668
30.1996,0.32807

7.70332e-05,1.21373e-05
0.337345,0.230934
-0.730025,0.0618614
-0.323906,0.944937
0.821794,1.2885
5.15547,0.827883
9.57765,0.613272
19.2569,0.433479
30.1994,0.346295

8.48222e-05,1.37143e-05
0.230509,0.348398
-0.73058,-0.0546071
-0.416765,0.907721
0.752439,1.32997
5.14836,0.871058
9.57552,0.645503
19.2563,0.45629
30.1991,0.364521

9.2939e-05,1.53851e-05
0.0920701,0.41808
-0.712569,-0.169688
-0.505442,0.861401
0.680977,1.36771
5.14088,0.914171
9.57329,0.677725
19.2558,0.4791
30.1989,0.382746

0.000101378,1.71451e-05
-0.0580888,0.43449
-0.676441,-0.280454
-0.589047,0.80644
0.607607,1.40162
5.13305,0.95722
9.57095,0.709941
19.2552,0.501909
30.1987,0.400971

0.000110136,1.89885e-05
-0.201342,0.399344
-0.623098,-0.384084
-0.666741,0.743388
0.532535,1.4316
5.12485,1.0002
9.5685,0.742148
19.2546,0.524717
30.1984,0.419195

0.00011921,2.09088e-05
-0.322091,0.319589
-0.553879,-0.477928
-0.737741,0.672875
0.455969,1.45756
5.11629,1.04311
9.56594,0.774347
19.254,0.547525
30.1982,0.43742

0.000128599,2.28995e-05
-0.408381,0.205659
-0.470523,-0.559577
-0.801336,0.595608
0.378124,1.47943
5.10738,1.08595
9.56327,0.806537
19.2533,0.570332
30.1979,0.455645

0.000138305,2.49538e-05
-0.451989,0.0702426
-0.375134,-0.626919
-0.856884,0.512362
0.299219,1.49715
5.09811,1.12871
9.5605,0.838718
19.2526,0.593139
30.1976,0.473869

0.00014833,2.70658e-05
-0.448419,-0.0725001
-0.27013,-0.678198
-0.903826,0.423972
0.219474,1.51066
5.08847,1.1714
9.55761,0.87089
19.2519,0.615944
30.1973,0.492093

0.000158679,2.92299e-05
-0.397061,-0.207516
-0.158184,-0.712058
-0.941691,0.331325
0.139113,1.51993
5.07849,1.214
9.55462,0.903052
19.2512,0.638749
30.197,0.510317

0.000169358,3.14417e-05
-0.301599,-0.319488
-0.042161,-0.727582
-0.970098,0.235351
0.0583622,1.52493
5.06814,1.25651
9.55152,0.935204
19.2504,0.661552
30.1967,0.528541

0.000180373,3.36976e-05
-0.170607,-0.393841
0.0749554,-0.724324
-0.988759,0.137013
-0.0225521,1.52564
5.05744,1.29894
9.54831,0.967345
19.2496,0.684355
30.1964,0.546764

0.000191732,3.59957e-05
-0.0180404,-0.418438
0.190137,-0.702316
-0.997487,0.0373001
-0.103402,1.52205
5.04639,1.34128
9.54499,0.999475
19.2488,0.707157
30.1961,0.564988

0.000203446,3.83362e-05
0.137006,-0.386124
0.300389,-0.662082
-0.996195,-0.0627874
-0.18396,1.51418
5.03498,1.38352
9.54156,1.03159
19.2479,0.729958
30.1957,0.583211

0.000215523,4.07213e-05
0.272167,-0.297675
0.402833,-0.604624
-0.984894,-0.162244
-0.263999,1.50205
5.02321,1.42566
9.53802,1.0637
19.247,0.752757
30.1954,0.601434

0.000227974,4.31565e-05
0.365869,-0.16384
0.494781,-0.531401
-0.963699,-0.26007
-0.343293,1.48568
5.0111,1.46771
9.53438,1.0958
19.2461,0.775556
30.195,0.619657

0.000240806,4.56494e-05
0.402762,-0.00454211
0.573808,-0.444295
-0.932824,-0.355284
-0.421618,1.46512
4.99863,1.50965
9.53063,1.12788
19.2452,0.798354
30.1946,0.637879

0.000254026,4.82098e-05
0.37798,0.155459
0.637827,-0.34556
-0.892578,-0.44693
-0.498753,1.44044
4.98581,1.55148
9.52677,1.15995
19.2442,0.82115
30.1942,0.656102

0.000267637,5.08478e-05
0.297792,0.292664
0.685139,-0.237769
-0.843367,-0.534087
-0.57448,1.41168
4.97264,1.59321
9.5228,1.19201
19.2433,0.843946
30.1938,0.674324

0.00028164,5.35735e-05
0.176684,0.389623
0.714487,-0.123739
-0.785686,-0.615882
-0.648584,1.37895
4.95913,1.63482
9.51872,1.22405
19.2422,0.86674
30.1934,0.692546

0.000296034,5.63959e-05
0.0330332,0.436797
0.725093,-0.00646064
-0.720115,-0.691494
-0.720855,1.34232
4.94526,1.67632
9.51454,1.25608
19.2412,0.889533
30.193,0.710767

0.000310819,5.93237e-05
-0.114513,0.432009
0.716675,0.110989
-0.647313,-0.760165
-0.791088,1.30189
4.93105,1.71771
9.51025,1.2881
19.2401,0.912325
30.1926,0.728989

0.000325991,6.23644e-05
-0.249204,0.378866
0.689461,0.225528
-0.568012,-0.821207
-0.859084,1.25779
4.91649,1.75897
9.50585,1.3201
19.239,0.935115
30.1921,0.74721

0.000341549,6.55251e-05
-0.357173,0.285158
0.644179,0.334156
-0.483008,-0.874009
-0.924649,1.21013
4.90159,1.80011
9.50134,1.35208
19.2379,0.957905
30.1917,0.76543

0.000357489,6.88121e-05
-0.427769,0.161647
0.582035,0.434034
-0.393157,-0.918044
-0.987598,1.15905
4.88634,1.84112
9.49672,1.38406
19.2368,0.980692
30.1912,0.783651

0.000373808,7.2231e-05
-0.453707,0.0212819
0.504681,0.522565
-0.299358,-0.952871
-1.04775,1.10469
4.87075,1.882
9.492,1.41601
19.2356,1.00348
30.1907,0.801871

0.000390502,7.57869e-05
-0.431328,-0.12134
0.414165,0.597457
-0.202555,-0.978144
-1.10494,1.0472
4.85482,1.92275
9.48716,1.44795
19.2344,1.02626
30.1902,0.820091

0.000407566,7.94837e-05
-0.361108,-0.250507
0.312872,0.656791
-0.103717,-0.993612
-1.15899,0.986742
4.83855,1.96336
9.48222,1.47987
19.2332,1.04905
30.1897,0.838311

0.000424997,8.33249e-05
-0.248433,-0.350246
0.20346,0.69906
-0.00383466,-0.999122
-1.20976,0.923493
4.82193,2.00384
9.47718,1.51178
19.2319,1.07183
30.1892,0.85653

0.000442792,8.73132e-05
-0.104413,-0.405858
0.0887858,0.723212
0.0960902,-0.994621
-1.2571,0.857628
4.80498,2.04418
9.47202,1.54367
19.2306,1.09461
30.1887,0.874749

0.000460948,9.14511e-05
0.0538281,-0.406419
-0.0281717,0.72867
0.195057,-0.980157
-1.30088,0.789332
4.7877,2.08437
9.46676,1.57554
19.2293,1.11739
30.1882,0.892968

0.000479464,9.57413e-05
0.20433,-0.348027
-0.144391,0.715343
0.292076,-0.955877
-1.34097,0.718799
4.77007,2.12442
9.46139,1.6074
19.228,1.14017
30.1876,0.911186

0.000498337,0.000100187
0.323798,-0.236637
-0.256883,0.683621
0.386176,-0.922026
-1.37725,0.646228
4.75211,2.16432
9.45591,1.63923
