0 , 0 , 0
1 , 8.31529e-07 , 0
2 , 8.31529e-07 , 0
3 , 8.31529e-07 , 0
4 , 6.14421e-06 , 0
5 , 6.14421e-06 , 0
6 , 6.14421e-06 , 0
7 , 4.53999e-05 , 0
8 , 4.53999e-05 , 0
9 , 4.53999e-05 , 0
10 , 4.53999e-05 , 0
11 , 0.000335463 , 0
12 , 0.000335463 , 0
13 , 0.000335463 , 0
14 , 0.000335463 , 0
15 , 0.00247875 , 0
16 , 0.00247875 , 0
17 , 0.00247875 , 0
18 , 0.00247875 , 0
19 , 0.00247875 , 0
20 , 0.0183156 , 0
21 , 0.0183156 , 0
22 , 0.0183156 , 0
23 , 0.0183156 , 0
24 , 0.0183156 , 0
25 , 0.0183156 , 0
26 , 0.135335 , 0
27 , 0.135335 , 0
28 , 0.135335 , 0
29 , 0.135335 , 0
30 , 0.135335 , 0
31 , 0.135335 , 0
32 , 0.135335 , 0
33 , 1 , 0
34 , 1 , 0
35 , 1 , 0
36 , 1 , 0
37 , 1 , 0
38 , 1 , 0
39 , 1 , 0
40 , 1 , 0
41 , 1 , 0
42 , 1 , 0
43 , 1 , 0
44 , 1 , 0
45 , 1 , 0
46 , 1 , 0
47 , 1 , 0
48 , 1 , 0
49 , 1 , 0
50 , 1 , 0
51 , 1 , 0
52 , 1 , 0
53 , 1 , 0
54 , 1 , 0
55 , 1 , 0
56 , 1 , 0
57 , 1 , 0
58 , 1 , 0
59 , 1 , 0
60 , 1 , 0
61 , 1 , 0
62 , 1 , 0
63 , 1 , 0
64 , 1 , 0
65 , 1 , 0
66 , 1 , 0
67 , 1 , 0
68 , 0.135335 , 0
69 , 0.135335 , 0
70 , 0.135335 , 0
71 , 0.135335 , 0
72 , 0.135335 , 0
73 , 0.135335 , 0
74 , 0.135335 , 0
75 , 0.0183156 , 0
76 , 0.0183156 , 0
77 , 0.0183156 , 0
78 , 0.0183156 , 0
79 , 0.0183156 , 0
80 , 0.0183156 , 0.616814
81 , 0.00247875 , 0.616814
82 , 0.00247875 , 0.616814
83 , 0.00247875 , 0.616814
84 , 0.00247875 , 0.616814
85 , 0.00247875 , 0.616814
86 , 0.000335463 , 0.616814
87 , 0.000335463 , 0.616814
88 , 0.000335463 , 0.616814
89 , 0.000335463 , 0.616814
90 , 4.53999e-05 , 0.616814
91 , 4.53999e-05 , 0.616814
92 , 4.53999e-05 , 0.616814
93 , 4.53999e-05 , 0.616814
94 , 6.14421e-06 , 0.616814
95 , 6.14421e-06 , 0.616814
96 , 6.14421e-06 , 0.616814
97 , 8.31529e-07 , 0.616814
98 , 8.31529e-07 , 0.616814
99 , 8.31529e-07 , 0.616814
100 , 1.12535e-07 , 0.616814
101 , 1.12535e-07 , 0.616814
102 , 1.12535e-07 , 0.616814
103 , 1.12535e-07 , 0.616814
104 , 1.523e-08 , 0.616814
105 , 1.523e-08 , 0.616814
106 , 2.06115e-09 , 0.616814
107 , 2.06115e-09 , 0.616814
108 , 2.06115e-09 , 0.616814
109 , 2.78947e-10 , 0.616814
110 , 2.78947e-10 , 0.616814
111 , 2.78947e-10 , 0.616814
112 , 3.77513e-11 , 0.616814
113 , 3.77513e-11 , 0.616814
114 , 5.10909e-12 , 0.616814
115 , 5.10909e-12 , 0.616814
116 , 5.10909e-12 , 0.616814
117 , 6.9144e-13 , 0.616814
118 , 6.9144e-13 , 0.616814
119 , 9.35762e-14 , 0.616814
120 , 9.35762e-14 , 0.616814
121 , 1.26642e-14 , 0
122 , 1.26642e-14 , 0
123 , 1.71391e-15 , 0
124 , 1.71391e-15 , 0
125 , 2.31952e-16 , 0
126 , 2.31952e-16 , 0
127 , 2.31952e-16 , 0
128 , 3.13913e-17 , 0
129 , 3.13913e-17 , 0
130 , 4.24835e-18 , 0
131 , 4.24835e-18 , 0
132 , 5.74952e-19 , 0
133 , 7.78113e-20 , 0
134 , 7.78113e-20 , 0
135 , 1.05306e-20 , 0
136 , 1.05306e-20 , 0
137 , 1.42516e-21 , 0
138 , 1.42516e-21 , 0
139 , 1.92875e-22 , 0
140 , 1.92875e-22 , 0
141 , 2.61028e-23 , 0
142 , 3.53263e-24 , 0
143 , 3.53263e-24 , 0
144 , 4.78089e-25 , 0
145 , 4.78089e-25 , 0
146 , 6.47023e-26 , 0
147 , 8.75651e-27 , 0
148 , 8.75651e-27 , 0
149 , 1.18506e-27 , 0
150 , 1.60381e-28 , 0
151 , 1.60381e-28 , 0
152 , 2.17052e-29 , 0
153 , 2.17052e-29 , 0
154 , 2.93748e-30 , 0
155 , 3.97545e-31 , 0
156 , 3.97545e-31 , 0
157 , 5.38019e-32 , 0
158 , 7.28129e-33 , 0
159 , 9.85415e-34 , 0
160 , 9.85415e-34 , 0
161 , 1.33361e-34 , 0
162 , 1.80485e-35 , 0
163 , 1.80485e-35 , 0
164 , 2.4426e-36 , 0
165 , 3.3057e-37 , 0
166 , 4.47378e-38 , 0
167 , 4.47378e-38 , 0
168 , 6.0546e-39 , 0
169 , 8.19401e-40 , 0
170 , 1.10894e-40 , 0
171 , 1.10894e-40 , 0
172 , 1.50079e-41 , 0
173 , 2.03109e-42 , 0
174 , 2.74879e-43 , 0
175 , 3.72008e-44 , 0
176 , 3.72008e-44 , 0
177 , 5.03458e-45 , 0
178 , 6.81356e-46 , 0
179 , 9.22115e-47 , 0
180 , 1.24795e-47 , 0
181 , 1.24795e-47 , 0
182 , 1.68891e-48 , 0
183 , 2.28569e-49 , 0
184 , 3.09335e-50 , 0
185 , 4.18639e-51 , 0
186 , 5.66567e-52 , 0
187 , 7.66765e-53 , 0
188 , 7.66765e-53 , 0
189 , 1.0377e-53 , 0
190 , 1.40438e-54 , 0
191 , 1.90062e-55 , 0
192 , 2.57221e-56 , 0
193 , 3.48111e-57 , 0
194 , 4.71117e-58 , 0
195 , 6.37587e-59 , 0
196 , 8.6288e-60 , 0
197 , 1.16778e-60 , 0
198 , 1.58042e-61 , 0
199 , 0 , 0

0 , 0 , 0
1 , 4.44504e-07 , 0
2 , 6.91044e-07 , 0
3 , 6.54074e-07 , 0
4 , 3.92664e-06 , 0
5 , 5.17876e-06 , 0
6 , 4.80403e-06 , 0
7 , 2.77187e-05 , 0
8 , 4.42484e-05 , 0
9 , 4.03597e-05 , 0
10 , 3.594e-05 , 0
11 , 0.000204786 , 0
12 , 0.000326918 , 0
13 , 0.000298052 , 0
14 , 0.000266571 , 0
15 , 0.00151501 , 0
16 , 0.00233156 , 0
17 , 0.00254913 , 0
18 , 0.00221244 , 0
19 , 0.00197199 , 0
20 , 0.0112083 , 0
21 , 0.0172336 , 0
22 , 0.0182036 , 0
23 , 0.0189339 , 0
24 , 0.016344 , 0
25 , 0.0145705 , 0
26 , 0.082796 , 0
27 , 0.127485 , 0
28 , 0.134529 , 0
29 , 0.135235 , 0
30 , 0.139896 , 0
31 , 0.120737 , 0
32 , 0.107661 , 0
33 , 0.61178 , 0
34 , 0.941818 , 0
35 , 0.994987 , 0
36 , 1.00032 , 0
37 , 1.00028 , 0
38 , 1.00008 , 0
39 , 1.00002 , 0
40 , 1 , 0
41 , 1 , 0
42 , 1 , 0
43 , 1 , 0
44 , 1 , 0
45 , 1 , 0
46 , 1 , 0
47 , 1 , 0
48 , 1 , 0
49 , 1 , 0
50 , 1 , 0
51 , 1 , 0
52 , 1 , 0
53 , 1 , 0
54 , 1 , 0
55 , 1 , 0
56 , 1 , 0
57 , 1 , 0
58 , 1 , 0
59 , 1 , 0
60 , 1 , 0
61 , 0.999998 , 0
62 , 0.999934 , 0
63 , 1.00035 , 0
64 , 1.00039 , 0
65 , 0.987854 , 0
66 , 1.0441 , 0
67 , 1.20603 , 0
68 , 0.359585 , 0
69 , 0.159462 , 0
70 , 0.13732 , 0
71 , 0.135271 , 0
72 , 0.13359 , 0
73 , 0.141273 , 0
74 , 0.16321 , 0
75 , 0.0486621 , 0
76 , 0.0215982 , 0
77 , 0.018555 , 0
78 , 0.0179561 , 0
79 , 0.020567 , 0
80 , 0.0213244 , 0.616814
81 , 0.00611595 , 0.616814
82 , 0.00288246 , 0.616814
83 , 0.00249637 , 0.616814
84 , 0.00258649 , 0.616814
85 , 0.00299108 , 0.616814
86 , 0.00083775 , 0.616814
87 , 0.000388835 , 0.616814
88 , 0.000356244 , 0.616814
89 , 0.000405018 , 0.616814
90 , 0.000113393 , 0.616814
91 , 5.26153e-05 , 0.616814
92 , 4.82161e-05 , 0.616814
93 , 5.48086e-05 , 0.616814
94 , 1.52613e-05 , 0.616814
95 , 7.4877e-06 , 0.616814
96 , 7.50701e-06 , 0.616814
97 , 2.07324e-06 , 0.616814
98 , 1.01323e-06 , 0.616814
99 , 1.01582e-06 , 0.616814
100 , 2.82108e-07 , 0.616814
101 , 1.30428e-07 , 0.616814
102 , 1.19471e-07 , 0.616814
103 , 1.35365e-07 , 0.616814
104 , 3.92334e-08 , 0.616814
105 , 2.08259e-08 , 0.616814
106 , 5.3304e-09 , 0.616814
107 , 2.52305e-09 , 0.616814
108 , 2.5165e-09 , 0.616814
109 , 6.95366e-10 , 0.616814
110 , 3.39816e-10 , 0.616814
111 , 3.3953e-10 , 0.616814
112 , 9.76147e-11 , 0.616814
113 , 5.16025e-11 , 0.616814
114 , 1.32114e-11 , 0.616814
115 , 6.25183e-12 , 0.616814
116 , 6.21589e-12 , 0.616814
117 , 1.78714e-12 , 0.616814
118 , 9.42125e-13 , 0.616814
119 , 2.51326e-13 , 0.616814
120 , 1.24341e-13 , 0.616814
121 , 3.60664e-14 , 0
122 , 1.76821e-14 , 0
123 , 4.9114e-15 , 0
124 , 2.34407e-15 , 0
125 , 6.33036e-16 , 0
126 , 2.85161e-16 , 0
127 , 2.798e-16 , 0
128 , 8.60574e-17 , 0
129 , 4.26921e-17 , 0
130 , 1.20232e-17 , 0
131 , 5.86646e-18 , 0
132 , 1.69124e-18 , 0
133 , 2.90323e-19 , 0
134 , 1.08449e-19 , 0
135 , 2.99448e-20 , 0
136 , 1.42208e-20 , 0
137 , 4.02844e-21 , 0
138 , 1.93187e-21 , 0
139 , 5.44762e-22 , 0
140 , 2.65984e-22 , 0
141 , 7.67428e-23 , 0
142 , 1.3178e-23 , 0
143 , 4.92332e-24 , 0
144 , 1.35625e-24 , 0
145 , 6.56444e-25 , 0
146 , 1.89823e-25 , 0
147 , 3.25644e-26 , 0
148 , 1.2408e-26 , 0
149 , 3.48497e-27 , 0
150 , 5.96519e-28 , 0
151 , 2.22769e-28 , 0
152 , 6.14932e-29 , 0
153 , 2.97916e-29 , 0
154 , 8.61709e-30 , 0
155 , 1.47829e-30 , 0
156 , 5.62524e-31 , 0
157 , 1.60272e-31 , 0
158 , 2.74109e-32 , 0
159 , 4.0027e-33 , 0
160 , 1.3889e-33 , 0
161 , 3.89578e-34 , 0
162 , 6.6705e-35 , 0
163 , 2.54115e-35 , 0
164 , 7.26233e-36 , 0
165 , 1.24339e-36 , 0
166 , 1.81642e-37 , 0
167 , 6.29631e-38 , 0
168 , 1.79185e-38 , 0
169 , 3.06987e-39 , 0
170 , 4.49141e-40 , 0
171 , 1.55921e-40 , 0
172 , 4.43609e-41 , 0
173 , 7.70175e-42 , 0
174 , 1.11543e-42 , 0
175 , 1.54053e-43 , 0
176 , 5.18377e-44 , 0
177 , 1.4807e-44 , 0
178 , 2.57632e-45 , 0
179 , 3.73617e-46 , 0
180 , 5.16408e-47 , 0
181 , 1.73874e-47 , 0
182 , 4.96709e-48 , 0
183 , 8.63578e-49 , 0
184 , 1.26766e-49 , 0
185 , 1.7456e-50 , 0
186 , 2.32216e-51 , 0
187 , 3.14428e-52 , 0
188 , 1.05465e-52 , 0
189 , 3.0363e-53 , 0
190 , 5.29375e-54 , 0
191 , 7.78092e-55 , 0
192 , 1.07138e-55 , 0
193 , 1.44329e-56 , 0
194 , 1.93637e-57 , 0
195 , 2.60268e-58 , 0
196 , 3.50493e-59 , 0
197 , 4.78215e-60 , 0
198 , 6.96898e-61 , 0
199 , 0 , 0

0 , 0 , 0
1 , 2.16456e-07 , 0
2 , 4.01759e-07 , 0
3 , 1.08415e-06 , 0
4 , 2.31745e-06 , 0
5 , 3.01005e-06 , 0
